Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
7,5,1080,0,1080,1,0,3,1,6,0,0,4018020,120.0,1080.0,1.0,0.0,0.0,0.0,0.0
4,6,1647,0,1647,1,0,3,1,6,1,0,3814209,0.0,1105.0,1.0,0.0,1953.0,1.0,280.0
7,5,1258,0,1258,2,0,2,1,6,1,0,4026042,72.0,1258.0,0.0,0.0,2007.0,3.0,648.0
6,7,698,698,1396,1,0,3,1,7,0,0,3835745,0.0,698.0,0.0,0.0,2003.0,1.0,384.0
5,9,1001,0,1001,1,0,2,1,5,0,0,3873510,0.0,837.0,0.0,0.0,1930.0,1.0,216.0
9,5,2121,0,2121,2,1,3,1,8,1,0,4026042,315.0,2121.0,0.0,0.0,2007.0,3.0,732.0
6,6,1044,0,1480,1,0,3,1,6,0,0,3744000,0.0,972.0,0.0,0.0,1920.0,1.0,207.0
8,5,1588,0,1588,2,0,3,1,7,1,0,4024036,410.0,1588.0,0.0,0.0,2006.0,3.0,825.0
5,7,1053,0,1053,1,1,3,1,5,0,0,3929754,54.0,1053.0,1.0,0.0,1959.0,1.0,312.0
3,5,492,0,492,1,0,1,1,3,0,0,3745950,0.0,492.0,1.0,0.0,1921.0,1.0,200.0
7,6,1851,0,1851,2,0,3,1,8,1,0,3876961,434.0,1851.0,0.0,0.0,1969.0,2.0,506.0
6,7,754,649,1403,1,1,3,1,7,0,0,3762975,0.0,698.0,1.0,0.0,1915.0,1.0,308.0
6,8,1138,0,1138,1,0,3,1,6,0,0,3833764,63.0,588.0,0.0,1.0,1958.0,1.0,264.0
9,5,2452,0,2452,2,0,3,1,10,1,0,4012009,724.0,2452.0,2.0,0.0,2003.0,3.0,886.0
5,7,1040,0,1040,2,0,3,1,5,0,0,3969816,0.0,1040.0,0.0,0.0,1977.0,2.0,484.0
6,5,763,892,1655,2,1,3,1,7,1,0,3974042,0.0,763.0,0.0,0.0,1993.0,2.0,440.0
6,6,1116,0,1116,2,0,3,1,6,1,0,3896676,196.0,1116.0,1.0,0.0,1974.0,2.0,528.0
7,5,879,984,1863,2,1,4,1,9,1,0,4024036,0.0,879.0,0.0,0.0,2006.0,3.0,660.0
6,5,1055,790,1845,2,1,3,1,8,1,400,3968064,0.0,1055.0,0.0,0.0,1992.0,2.0,462.0
5,4,1176,0,1176,1,0,3,1,6,2,0,3829849,143.0,1176.0,1.0,0.0,1957.0,1.0,292.0
5,7,892,0,892,1,0,3,1,5,0,0,3947728,47.0,864.0,1.0,0.0,1966.0,1.0,416.0
5,4,1022,0,1022,1,0,2,1,4,0,0,3831460,0.0,1022.0,1.0,0.0,1956.0,1.0,280.0
5,3,2136,0,2136,2,0,4,1,7,0,0,3806401,44.0,2136.0,0.0,0.0,1951.0,2.0,528.0
6,5,926,678,1604,2,1,3,1,7,0,0,3992004,0.0,926.0,0.0,0.0,1998.0,2.0,472.0
6,4,841,806,1647,1,1,4,1,6,0,0,3734250,0.0,806.0,1.0,0.0,1920.0,1.0,216.0
5,8,864,0,864,1,0,3,1,5,1,0,3935727,0.0,864.0,1.0,0.0,1962.0,1.0,420.0
5,6,1076,0,1076,1,1,3,1,5,1,0,3900625,176.0,1076.0,0.0,0.0,1985.0,2.0,576.0
5,6,779,0,935,1,0,2,1,4,0,600,3782800,0.0,742.0,0.0,0.0,1988.0,1.0,308.0
7,5,835,828,1663,2,1,3,1,8,0,0,4014012,95.0,835.0,0.0,0.0,2003.0,2.0,478.0
5,7,768,560,1328,1,1,3,1,6,0,0,3841500,0.0,768.0,0.0,0.0,1950.0,1.0,308.0
6,5,806,766,1572,2,1,3,1,7,1,0,3982020,0.0,806.0,0.0,0.0,1995.0,2.0,373.0
6,5,874,468,1342,2,0,2,2,7,1,0,3781050,0.0,739.0,0.0,0.0,1939.0,1.0,240.0
6,5,981,0,981,1,1,3,1,5,0,0,3884841,0.0,981.0,1.0,0.0,1979.0,2.0,576.0
5,6,1099,0,1099,1,1,3,1,6,0,0,4001970,0.0,1099.0,0.0,0.0,1999.0,1.0,352.0
7,5,1222,888,2110,2,1,3,1,8,2,0,3991988,0.0,948.0,1.0,0.0,1994.0,2.0,463.0
6,6,1026,0,1026,1,0,2,1,5,1,0,3896676,0.0,970.0,1.0,0.0,1974.0,2.0,528.0
9,5,1419,0,1419,1,1,2,1,5,1,0,4004001,0.0,1419.0,1.0,0.0,2001.0,2.0,588.0
9,5,2364,0,2364,2,1,2,1,11,2,0,4038090,760.0,2330.0,1.0,0.0,2009.0,3.0,820.0
5,5,1040,0,1040,1,0,3,1,6,0,0,3984016,0.0,1040.0,1.0,0.0,2000.0,2.0,576.0
8,5,1280,0,1280,2,0,2,1,5,0,0,3968064,0.0,1280.0,0.0,0.0,1992.0,2.0,506.0
8,5,1143,1330,2473,2,1,4,1,9,1,0,4018020,344.0,1143.0,0.0,0.0,2004.0,3.0,852.0
7,8,798,504,1302,1,1,2,1,6,2,0,3876120,0.0,680.0,0.0,0.0,1940.0,1.0,224.0
5,5,1092,0,1092,1,0,3,1,6,0,0,3865156,0.0,1092.0,0.0,0.0,1966.0,1.0,264.0
6,8,1188,0,1188,1,0,1,1,4,1,0,3825936,0.0,988.0,1.0,0.0,1956.0,2.0,621.0
7,6,1045,0,1045,1,0,3,1,6,0,0,3849444,0.0,1045.0,1.0,0.0,1962.0,2.0,528.0
6,7,1093,0,1093,2,0,3,1,6,1,400,3865156,0.0,1093.0,1.0,0.0,1966.0,2.0,484.0
6,5,798,842,1640,2,1,3,1,6,0,0,4016016,0.0,798.0,0.0,0.0,2004.0,2.0,520.0
4,5,1224,0,1224,2,0,2,2,6,0,0,3849444,0.0,0.0,0.0,0.0,1962.0,2.0,462.0
7,9,575,560,1135,1,0,3,1,6,0,0,3885552,0.0,560.0,1.0,0.0,1971.0,2.0,576.0
5,7,1078,0,1078,1,0,3,1,6,0,0,3753750,0.0,1054.0,0.0,0.0,1987.0,1.0,264.0
4,6,968,0,968,1,0,2,1,5,0,0,3825936,1.0,0.0,0.0,0.0,1956.0,1.0,331.0
9,5,1462,762,2224,2,1,4,1,10,1,0,4018020,216.0,1462.0,1.0,0.0,2004.0,3.0,738.0
3,4,1040,0,1040,2,0,2,2,6,0,0,3802500,0.0,0.0,0.0,0.0,1949.0,2.0,400.0
7,5,882,908,1790,2,1,3,1,7,0,0,3996001,158.0,873.0,1.0,0.0,1999.0,2.0,588.0
6,7,1423,748,2555,2,0,3,1,11,1,0,3832468,0.0,588.0,0.0,0.0,1993.0,2.0,672.0
6,8,813,0,813,1,0,2,1,5,0,0,3869650,0.0,813.0,0.0,0.0,1932.0,1.0,270.0
8,5,1299,573,1872,2,1,3,1,7,1,0,4004001,108.0,1299.0,1.0,0.0,2001.0,2.0,531.0
5,6,1050,0,1050,1,0,2,1,5,0,0,3825936,0.0,1050.0,0.0,0.0,1956.0,1.0,338.0
9,5,1933,1567,3500,3,1,4,1,11,1,0,3974042,738.0,1733.0,1.0,0.0,1993.0,3.0,959.0
4,5,948,0,948,1,0,3,1,5,0,0,3818116,132.0,864.0,0.0,0.0,1954.0,1.0,248.0
5,5,960,356,1316,1,0,4,1,7,0,0,3755700,0.0,750.0,0.0,0.0,1965.0,2.0,576.0
6,5,1465,915,2380,2,1,3,1,7,1,0,3888735,113.0,1021.0,0.0,0.0,1965.0,2.0,596.0
6,7,1640,0,1640,1,0,3,1,7,1,0,3919724,72.0,1296.0,1.0,0.0,1993.0,2.0,924.0
6,5,600,600,1200,2,1,2,1,5,0,0,4020025,0.0,600.0,1.0,0.0,2005.0,2.0,480.0
6,8,662,662,1324,1,0,3,1,6,0,0,3826560,0.0,662.0,0.0,1.0,1920.0,1.0,180.0
8,5,1564,0,1564,2,0,2,1,6,1,0,4026042,0.0,1546.0,0.0,0.0,2207.0,2.0,502.0
9,5,1966,1174,3140,3,1,4,1,11,2,0,4034072,860.0,1926.0,0.0,0.0,2009.0,3.0,820.0
6,5,1611,875,2486,2,0,5,1,8,1,0,3849444,0.0,1595.0,0.0,0.0,1962.0,2.0,576.0
6,5,872,899,1771,2,1,3,1,6,0,0,3988009,128.0,864.0,1.0,0.0,1997.0,2.0,600.0
8,5,1836,0,1836,2,0,3,1,7,1,0,4018020,42.0,1836.0,1.0,0.0,2004.0,3.0,862.0
8,5,1575,0,1575,2,0,2,1,7,1,0,4014012,504.0,1603.0,1.0,0.0,2003.0,3.0,732.0
4,6,630,0,630,1,0,1,1,3,0,0,3880900,0.0,630.0,1.0,0.0,0.0,0.0,0.0
6,7,1395,0,1395,1,0,2,1,7,1,0,3894592,218.0,1395.0,1.0,0.0,1963.0,2.0,440.0
7,8,502,502,1004,1,0,2,1,5,1,0,3763500,0.0,502.0,0.0,0.0,1930.0,1.0,200.0
7,5,1836,0,1836,2,0,3,1,8,1,0,4018020,0.0,1860.0,0.0,0.0,2004.0,2.0,484.0
5,6,1496,0,1496,2,0,3,1,6,0,0,3841600,203.0,1296.0,0.0,0.0,1960.0,2.0,450.0
5,7,894,0,894,1,0,3,1,5,0,0,3939901,0.0,894.0,1.0,0.0,1967.0,2.0,450.0
5,5,1040,0,1040,2,0,3,1,5,0,0,3912484,136.0,1040.0,0.0,0.0,0.0,0.0,0.0
5,6,942,886,1828,2,0,3,1,6,0,0,3844077,0.0,859.0,0.0,0.0,1923.0,1.5588785046728972,419.54392523364487
5,6,1008,0,1008,1,0,2,1,4,0,0,3909856,0.0,1008.0,1.0,0.0,1952.0,1.0,280.0
4,5,864,0,864,1,0,3,1,5,0,0,3822025,0.0,864.0,1.0,0.0,1996.0,2.0,528.0
8,5,1484,0,1484,2,0,2,1,6,1,0,4024036,32.0,1476.0,0.0,0.0,2006.0,2.0,472.0
6,5,790,0,790,1,0,2,1,4,0,0,3763500,0.0,768.0,0.0,0.0,1925.0,1.0,160.0
5,6,946,988,1934,2,1,3,1,6,1,0,3908529,157.0,1122.0,1.0,0.0,1977.0,2.0,567.0
5,6,1150,0,1150,1,0,3,1,6,0,0,3837681,0.0,1150.0,1.0,0.0,1959.0,1.0,300.0
8,5,1582,570,2152,2,1,3,1,7,1,0,4030056,0.0,1582.0,0.0,0.0,2007.0,2.0,728.0
4,6,672,0,672,1,0,2,1,4,0,0,3784950,0.0,672.0,1.0,0.0,1941.0,1.0,234.0
8,5,1511,0,1511,2,0,3,1,6,1,0,3980025,302.0,1401.0,1.0,0.0,1995.0,3.0,811.0
5,6,793,0,793,1,0,2,1,4,0,0,3792750,0.0,793.0,1.0,0.0,1945.0,1.0,240.0
6,6,1096,0,1096,1,0,3,1,5,1,0,3900625,0.0,1008.0,1.0,0.0,1975.0,1.0,352.0
8,5,958,1142,2100,2,1,3,1,8,2,0,4028049,120.0,918.0,1.0,0.0,2007.0,3.0,786.0
5,6,1048,510,1558,1,1,3,1,6,1,0,3792750,0.0,913.0,1.0,0.0,1962.0,1.0,288.0
6,5,1650,0,1650,1,0,2,1,6,2,0,3833764,0.0,1632.0,1.0,0.0,1958.0,2.0,518.0
8,5,948,1140,2088,2,1,4,1,10,1,0,4028049,108.0,948.0,0.0,0.0,2007.0,3.0,656.0
6,5,768,768,1536,2,1,3,1,6,1,0,4022030,0.0,768.0,0.0,0.0,2005.0,2.0,400.0
6,6,1721,0,1721,1,0,4,1,8,3,0,3853333,289.0,1331.0,0.0,0.0,1957.0,2.0,464.0
6,5,804,744,1548,2,1,3,1,7,1,0,3912484,0.0,804.0,0.0,1.0,1978.0,2.0,440.0
6,5,918,0,918,2,0,2,1,5,1,0,3916441,0.0,918.0,0.0,0.0,1979.0,1.0,264.0
9,5,1365,1325,2690,2,1,3,1,8,1,0,4036081,0.0,1365.0,1.0,0.0,2009.0,3.0,864.0
6,5,953,694,1647,2,1,3,1,7,1,0,3998000,0.0,953.0,0.0,0.0,1999.0,2.0,460.0
5,7,825,0,825,1,0,2,1,4,0,0,3818116,0.0,825.0,0.0,1.0,1954.0,1.0,350.0
6,3,1657,0,1657,2,0,3,1,7,1,0,3880900,0.0,1657.0,0.0,1.0,1970.0,2.0,484.0
4,5,788,0,788,1,0,2,1,4,2,0,3784950,0.0,788.0,0.0,0.0,0.0,0.0,0.0
8,5,1520,1306,2826,2,1,3,1,9,3,0,3970056,692.0,1334.0,1.0,0.0,1992.0,3.0,888.0
5,5,864,0,864,1,0,2,1,4,0,0,3873024,0.0,864.0,1.0,0.0,1969.0,1.0,280.0
7,5,1392,1070,2462,2,1,4,1,9,1,0,4022030,456.0,1392.0,1.0,0.0,2006.0,2.0,576.0
5,7,1287,0,1287,1,0,3,1,7,1,0,3929754,0.0,1063.0,1.0,0.0,1997.0,2.0,576.0
7,5,1478,0,1478,2,1,2,1,7,1,0,4036081,432.0,1470.0,1.0,0.0,2009.0,2.0,484.0
7,5,698,644,1342,2,1,3,1,7,1,0,4012009,0.0,698.0,1.0,0.0,2003.0,2.0,393.0
5,7,804,0,804,1,0,2,1,4,2,0,3864480,294.0,788.0,1.0,0.0,1940.0,1.0,240.0
5,5,876,936,1812,2,0,4,1,8,1,0,3849444,288.0,864.0,0.0,0.0,1962.0,1.0,264.0
7,5,980,1276,2256,2,1,4,1,8,1,0,4000000,0.0,952.0,0.0,0.0,2000.0,2.0,554.0
8,5,1648,0,1648,2,0,2,1,5,1,0,4030056,186.0,1596.0,1.0,1.0,2007.0,2.0,525.0
6,5,1092,1020,2112,2,1,4,1,9,2,0,3876961,0.0,952.0,0.0,0.0,1969.0,2.0,576.0
7,5,956,1128,2084,2,1,4,1,8,0,0,4016016,0.0,956.0,1.0,0.0,2004.0,2.0,618.0
6,5,1032,0,1032,1,0,2,1,5,0,0,3751800,0.0,1032.0,0.0,0.0,1995.0,1.0,280.0
6,5,680,790,1470,2,1,3,1,7,1,0,3982020,119.0,680.0,0.0,0.0,1995.0,2.0,420.0
5,5,1040,0,1040,1,1,3,1,5,0,0,3908529,0.0,1040.0,0.0,0.0,1977.0,2.0,748.0
5,7,884,0,884,1,0,2,1,5,0,0,3781050,0.0,884.0,0.0,0.0,1939.0,1.0,240.0
5,5,1097,0,1097,1,1,3,1,6,0,0,3984016,0.0,1097.0,1.0,0.0,1996.0,1.0,242.0
5,8,864,0,864,1,0,2,1,4,0,0,3747900,0.0,864.0,0.0,0.0,0.0,0.0,0.0
6,6,855,601,1456,2,1,4,1,7,0,0,3900625,0.0,855.0,0.0,0.0,1975.0,2.0,460.0
6,6,816,0,1176,1,0,3,1,6,1,400,3771300,0.0,816.0,0.0,0.0,1985.0,2.0,528.0
5,6,941,0,941,1,0,3,1,6,1,0,3869089,0.0,912.0,0.0,0.0,1967.0,1.0,288.0
8,5,1652,0,1652,2,0,2,1,5,1,0,4032064,186.0,1600.0,1.0,1.0,2008.0,2.0,482.0
7,9,1188,1152,2340,2,0,4,1,9,2,2500,3893646,0.0,1152.0,0.0,0.0,1941.0,1.0,252.0
7,5,751,631,1382,2,1,3,1,7,1,0,3992004,0.0,384.0,0.0,0.0,1998.0,2.0,396.0
5,7,1008,0,1008,1,0,3,1,6,0,0,3873024,182.0,1008.0,0.0,0.0,1968.0,1.0,384.0
6,5,608,788,1396,2,1,3,1,6,1,0,4028049,0.0,608.0,0.0,0.0,2007.0,2.0,440.0
6,7,845,1309,2154,2,1,5,1,8,1,0,3922108,306.0,845.0,0.0,0.0,1964.0,2.0,539.0
8,5,1105,1295,2400,3,1,4,1,10,1,0,4014012,186.0,1082.0,0.0,0.0,2003.0,3.0,730.0
7,4,1226,592,1818,1,1,4,1,7,2,0,3765450,600.0,1040.0,0.0,0.0,1951.0,1.0,240.0
7,5,1710,0,1710,2,0,3,1,7,1,0,4018020,108.0,1710.0,0.0,0.0,2004.0,2.0,550.0
5,6,1150,0,1150,1,0,2,1,6,0,0,3822025,176.0,1078.0,1.0,0.0,1955.0,1.0,288.0
6,6,1127,850,1977,1,1,4,1,9,1,0,3884792,272.0,816.0,0.0,1.0,1964.0,2.0,540.0
6,5,1332,0,1332,2,0,2,1,5,0,0,3962090,0.0,1332.0,0.0,0.0,1990.0,2.0,542.0
5,3,1298,0,1298,2,0,3,1,5,0,0,3857296,0.0,1250.0,0.0,0.0,1964.0,2.0,504.0
8,5,1973,0,1973,2,0,3,1,9,1,0,4024036,375.0,1935.0,0.0,0.0,2006.0,3.0,895.0
6,5,525,567,1092,1,1,3,1,6,0,0,3892729,514.0,525.0,0.0,0.0,1973.0,2.0,440.0
8,5,1036,880,1916,2,1,3,1,8,1,0,3994002,0.0,1049.0,1.0,0.0,1998.0,3.0,741.0
5,3,1238,0,1238,1,1,3,1,6,1,0,3802500,0.0,864.0,0.0,0.0,1950.0,1.0,357.0
7,5,944,896,1840,2,1,3,1,6,0,0,4004001,0.0,944.0,1.0,0.0,2001.0,2.0,622.0
5,8,939,574,1513,1,1,4,1,8,0,0,3847680,0.0,939.0,0.0,0.0,1933.0,1.0,180.0
5,7,1143,0,1143,1,0,2,1,5,1,0,3823224,0.0,1008.0,0.0,0.0,1992.0,1.0,288.0
6,5,1338,0,1338,1,1,2,1,5,1,600,3932289,100.0,520.0,0.0,0.0,1983.0,2.0,576.0
4,7,864,0,864,1,0,3,1,5,0,0,3880900,0.0,864.0,0.0,0.0,1994.0,2.0,463.0
7,6,1161,808,1969,2,1,3,1,8,1,0,3908529,0.0,808.0,0.0,0.0,1977.0,2.0,534.0
7,5,1266,0,1266,2,0,2,1,6,1,0,4028049,16.0,1266.0,0.0,0.0,2007.0,2.0,388.0
5,6,990,1611,2601,3,1,4,1,8,0,0,3838158,0.0,612.0,0.0,0.0,1998.0,2.0,621.0
5,6,912,0,912,1,0,3,1,6,0,0,3857296,0.0,912.0,0.0,0.0,0.0,0.0,0.0
5,6,1392,0,1392,1,1,3,1,5,1,0,3906172,180.0,1392.0,1.0,0.0,1957.0,2.0,528.0
5,5,1824,0,1824,2,0,5,2,9,0,0,3829849,0.0,1824.0,0.0,0.0,1958.0,2.0,484.0
7,5,928,895,1823,2,1,3,1,6,0,4500,4002000,0.0,928.0,1.0,0.0,2000.0,2.0,626.0
8,5,1646,0,1646,2,0,2,1,5,1,0,4018020,186.0,1594.0,1.0,1.0,2004.0,2.0,525.0
4,7,546,546,1092,1,1,3,1,5,0,0,3880900,0.0,546.0,0.0,0.0,0.0,0.0,0.0
5,5,1728,0,1728,2,0,6,2,10,0,0,3861225,108.0,1728.0,0.0,0.0,1987.0,2.0,576.0
7,5,1573,0,1573,2,0,3,1,6,0,0,4008004,110.0,1573.0,1.0,0.0,2002.0,2.0,544.0
7,6,1240,1240,2480,2,1,5,2,13,2,0,3783000,0.0,920.0,0.0,0.0,1940.0,2.0,400.0
8,5,1341,0,1341,1,1,1,1,5,1,0,3998000,158.0,1341.0,1.0,0.0,1999.0,2.0,482.0
4,7,825,536,1361,1,0,2,1,6,0,0,3695250,0.0,173.0,0.0,0.0,1895.0,1.0,185.0
4,5,792,328,1120,1,0,2,1,5,0,0,3798600,0.0,744.0,0.0,0.0,1956.0,2.0,480.0
8,5,1226,0,1226,1,0,1,1,4,1,0,3912484,0.0,1226.0,1.0,0.0,1978.0,2.0,484.0
9,5,1734,1088,2822,3,1,4,1,12,1,0,4034072,424.0,1734.0,0.0,0.0,2009.0,3.0,1020.0
6,6,1103,0,1103,1,0,2,1,5,1,0,3811500,0.0,1103.0,0.0,0.0,1976.0,2.0,440.0
6,6,1179,0,1179,1,0,2,1,5,0,0,3841600,198.0,1179.0,0.0,0.0,1960.0,2.0,622.0
5,9,698,0,698,1,0,2,1,4,0,0,3909576,0.0,698.0,0.0,1.0,0.0,0.0,0.0
7,5,1006,1040,2046,2,1,3,1,8,1,0,4014012,292.0,998.0,1.0,0.0,2003.0,3.0,871.0
6,6,858,858,1716,1,1,4,1,8,1,0,3849444,318.0,858.0,0.0,0.0,1962.0,2.0,490.0
7,5,871,941,1812,2,1,3,1,8,0,0,4016016,0.0,835.0,0.0,0.0,2004.0,2.0,478.0
5,6,1178,0,1178,1,1,3,1,6,0,0,3957928,0.0,1090.0,1.0,0.0,1976.0,2.0,502.0
7,8,818,818,1636,1,1,4,1,7,1,0,3742050,0.0,818.0,0.0,0.0,1919.0,1.0,288.0
4,5,864,0,864,1,0,2,1,5,0,0,3802500,0.0,576.0,0.0,0.0,1952.0,1.0,528.0
7,5,1588,0,1588,2,0,3,1,6,0,0,3996001,183.0,1588.0,0.0,0.0,1999.0,2.0,472.0
8,5,1426,488,1914,2,1,3,1,9,1,0,4016016,112.0,1420.0,1.0,0.0,2004.0,3.0,746.0
6,6,1109,766,1875,3,0,3,1,8,1,0,3950000,248.0,675.0,0.0,0.0,1975.0,2.0,485.0
3,7,679,504,1183,1,1,2,1,6,0,0,3899896,0.0,649.0,0.0,0.0,1981.0,1.0,308.0
6,6,833,897,1730,2,1,3,1,6,0,0,3968064,0.0,816.0,0.0,0.0,1992.0,2.0,528.0
7,5,625,625,1250,2,1,2,1,5,0,0,4026042,0.0,625.0,0.0,0.0,2006.0,2.0,528.0
6,4,1313,1246,2559,2,1,4,1,9,1,0,3956121,232.0,868.0,0.0,0.0,1989.0,2.0,506.0
7,5,1548,0,1548,2,0,2,1,7,1,0,4016016,18.0,1365.0,1.0,0.0,2004.0,2.0,388.0
5,3,658,526,1184,1,0,5,1,8,0,0,3812360,0.0,658.0,0.0,0.0,0.0,0.0,0.0
8,5,1670,0,1670,2,1,2,1,6,1,0,4024036,0.0,1670.0,1.0,0.0,2006.0,3.0,928.0
7,5,1180,882,2062,2,1,3,1,7,1,0,3954132,128.0,1157.0,1.0,0.0,1988.0,2.0,454.0
5,7,894,0,894,1,0,3,1,5,0,0,3841600,0.0,894.0,0.0,0.0,1965.0,1.0,312.0
6,8,1112,556,1668,1,1,3,1,6,0,0,3909750,0.0,856.0,0.0,0.0,1950.0,1.0,271.0
9,5,1766,0,1766,2,1,3,1,8,2,0,4032064,402.0,1751.0,1.0,0.0,2008.0,3.0,874.0
6,5,768,728,1496,3,0,3,1,7,0,0,4028049,0.0,768.0,0.0,0.0,2007.0,2.0,572.0
7,5,1400,0,1400,2,0,3,1,6,0,0,4022030,118.0,1400.0,0.0,0.0,2005.0,2.0,612.0
5,6,825,1315,2140,2,1,4,1,7,1,0,3861225,0.0,744.0,0.0,0.0,1965.0,2.0,549.0
4,6,968,0,968,2,0,4,1,5,0,0,3867489,0.0,656.0,0.0,0.0,1928.0,1.0,216.0
7,5,1488,0,1488,2,0,2,1,6,1,0,4018020,0.0,1488.0,1.0,0.0,2004.0,2.0,506.0
7,5,1266,0,1266,2,0,2,1,6,1,0,4028049,16.0,1266.0,0.0,0.0,2007.0,2.0,388.0
5,7,875,0,875,1,0,2,1,5,0,0,3848483,0.0,715.0,1.0,0.0,1931.0,1.0,180.0
6,7,1094,761,1855,2,1,3,1,7,1,0,3940144,360.0,528.0,0.0,0.0,1976.0,2.0,512.0
7,7,1621,0,1621,2,0,3,1,8,0,400,3964032,0.0,1208.0,1.0,0.0,1984.0,2.0,440.0
7,5,1614,0,1614,2,0,3,1,7,0,0,4022030,210.0,1614.0,1.0,0.0,2005.0,3.0,878.0
6,5,630,636,1266,1,1,2,1,5,2,0,3920400,0.0,630.0,0.0,0.0,1980.0,1.0,283.0
8,5,1038,1060,2098,2,1,3,1,8,1,0,4020025,178.0,1030.0,0.0,0.0,2005.0,3.0,878.0
7,5,1005,978,1983,2,1,3,1,9,1,0,3996001,344.0,978.0,0.0,0.0,1999.0,2.0,490.0
5,5,1183,0,1183,1,0,3,1,6,0,0,3837681,0.0,528.0,1.0,0.0,1959.0,1.0,288.0
6,5,525,567,1092,1,1,3,1,6,0,0,3884841,381.0,525.0,0.0,0.0,1971.0,1.0,264.0
9,5,2069,574,2643,2,1,3,1,9,1,0,4024036,772.0,2153.0,0.0,0.0,2006.0,3.0,694.0
8,5,1660,0,1660,2,0,3,1,7,1,0,4028049,292.0,1660.0,0.0,0.0,2007.0,3.0,660.0
5,7,900,0,900,1,0,3,1,5,0,0,3902000,0.0,900.0,0.0,1.0,2005.0,2.0,576.0
6,6,561,668,1229,1,1,2,1,5,1,0,3920400,0.0,561.0,0.0,0.0,1980.0,2.0,462.0
7,6,874,887,1761,3,0,3,1,7,0,0,4028049,0.0,874.0,0.0,0.0,2007.0,2.0,578.0
8,5,1694,0,1694,2,0,3,1,7,0,0,4032064,72.0,1694.0,0.0,0.0,2008.0,3.0,776.0
5,7,624,624,1248,2,0,2,2,8,0,0,3744000,0.0,624.0,0.0,0.0,0.0,0.0,0.0
5,5,835,0,835,1,0,2,1,5,0,400,3744000,0.0,458.0,0.0,0.0,1920.0,1.0,366.0
6,5,1079,874,1953,2,1,3,1,9,2,0,3968064,0.0,1580.0,1.0,0.0,1992.0,2.0,501.0
5,4,933,240,1173,2,0,3,1,7,0,0,3706950,0.0,592.0,0.0,0.0,1920.0,1.0,240.0
6,7,1215,0,1215,1,0,3,1,6,0,0,3912084,176.0,1215.0,0.0,0.0,1958.0,1.0,297.0
6,8,912,0,912,1,0,3,1,5,0,0,3914156,0.0,912.0,1.0,1.0,1962.0,1.0,288.0
6,7,904,0,904,1,0,2,1,4,0,0,3859704,0.0,884.0,0.0,0.0,1926.0,1.0,180.0
6,7,983,767,1750,2,0,4,1,7,0,1300,3850900,0.0,983.0,1.0,0.0,1989.0,1.0,423.0
6,5,864,729,1593,2,1,3,1,8,1,0,4016016,0.0,839.0,1.0,0.0,2004.0,2.0,398.0
8,5,1105,1097,2202,2,1,4,1,9,1,0,3970056,309.0,1105.0,1.0,0.0,1992.0,2.0,517.0
7,5,1310,0,1310,2,0,3,1,6,1,0,4020025,0.0,1310.0,0.0,0.0,2005.0,2.0,400.0
4,6,948,0,948,1,0,3,1,5,1,0,3818116,0.0,948.0,1.0,0.0,1956.0,1.0,280.0
8,5,1448,0,1448,2,0,2,1,6,1,0,4026042,238.0,1372.0,0.0,0.0,2006.0,2.0,692.0
7,5,1533,0,1533,2,0,2,1,5,2,0,3900625,0.0,1533.0,1.0,0.0,1975.0,2.0,576.0
8,5,1565,0,1565,2,0,2,1,5,0,0,4026042,36.0,1511.0,1.0,0.0,2006.0,2.0,476.0
5,7,1060,0,1060,1,0,3,1,6,1,0,3904576,0.0,1040.0,1.0,0.0,1976.0,2.0,572.0
5,5,990,0,990,1,0,3,1,5,0,0,3978030,0.0,990.0,0.0,1.0,1996.0,2.0,672.0
8,5,1787,0,1787,2,0,3,1,7,1,0,4006002,178.0,1753.0,0.0,0.0,2001.0,3.0,748.0
3,4,1040,0,1040,2,0,2,2,6,0,0,3802500,0.0,0.0,0.0,0.0,1950.0,2.0,400.0
5,6,1089,0,1089,1,0,3,1,5,1,0,3818116,0.0,1089.0,1.0,0.0,1954.0,1.0,252.0
4,6,861,0,861,1,0,2,1,5,0,0,3744000,0.0,861.0,0.0,0.0,1920.0,2.0,288.0
5,6,1296,0,1296,2,0,2,1,5,1,0,3846076,203.0,1107.0,0.0,0.0,1979.0,1.0,260.0
7,5,1720,0,1720,2,0,3,1,7,1,0,3984016,338.0,1720.0,1.0,0.0,1996.0,2.0,527.0
7,7,725,754,1479,2,1,3,1,6,1,0,3967943,306.0,725.0,0.0,0.0,1981.0,2.0,484.0
5,4,1040,0,1040,1,0,3,1,6,0,0,3865156,442.0,1040.0,1.0,0.0,1966.0,1.0,264.0
9,5,1533,639,2172,2,1,4,1,8,1,0,4000000,295.0,1519.0,0.0,0.0,2000.0,3.0,687.0
6,6,972,0,972,1,0,2,1,5,1,0,3899896,0.0,972.0,1.0,0.0,1948.0,1.0,240.0
