Id,Lot Area,Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Year Built Year Remod/Add
1597,1974,4,7,526,462,0,988,1,0,2,1,5,0,120,101,0,0,0,0,0,3957838
613,11475,6,6,1576,0,0,1576,1,0,4,1,7,1,85,0,0,0,0,0,0,3845521
2798,21533,7,5,1065,984,0,2049,2,1,4,1,9,1,120,48,0,0,0,0,0,3986012
239,9350,4,6,1169,0,362,1531,1,0,3,1,8,1,0,0,0,0,0,0,0,3853113
1080,8198,7,5,1358,0,0,1358,2,0,2,1,6,1,192,30,0,0,0,0,0,4016016
375,13250,7,6,1154,896,0,2050,2,1,4,1,8,1,192,192,0,0,0,0,0,3912484
1638,51974,9,5,2338,0,0,2338,2,1,4,1,8,2,0,135,0,0,322,0,0,4026042
2593,22136,5,5,1392,1248,0,2640,2,1,5,1,10,1,631,48,148,0,0,0,0,3801875
623,8944,5,5,1584,0,0,1584,2,0,4,2,8,0,0,152,0,0,0,0,0,3869089
964,9839,6,8,1375,862,0,2237,2,1,3,1,7,1,305,24,0,0,0,0,2500,3971880
917,6292,7,7,877,600,0,1477,2,0,3,1,6,1,0,50,0,0,0,0,0,3759600
122,9680,5,6,1510,0,0,1510,2,0,3,1,6,0,0,40,0,0,204,0,0,3869089
2443,9452,8,5,1407,985,0,2392,2,1,3,1,7,1,0,70,0,0,0,0,0,3990006
1354,9144,6,4,1170,546,0,1716,2,0,4,1,8,0,0,195,0,0,0,0,0,3837660
2058,8425,5,6,868,0,0,868,1,0,2,1,6,0,138,0,0,0,0,0,0,3922290
2326,9084,7,5,955,677,0,1632,2,1,3,1,8,1,0,28,0,0,0,0,0,3992004
1222,7420,5,6,1077,0,0,1077,1,0,2,2,5,2,0,4,0,0,0,0,0,3781050
1251,7677,5,5,773,0,0,773,1,0,2,1,4,0,0,0,0,0,0,0,0,3814209
65,16770,7,5,1195,644,0,1839,2,1,4,1,7,0,0,81,0,0,0,0,0,3992004
498,16545,8,5,1310,1140,0,2450,2,1,3,1,7,1,0,126,0,0,0,0,0,3992004
749,11414,7,8,1136,883,0,2019,1,0,3,1,8,0,509,135,0,0,0,0,0,3806630
1782,13501,8,5,1636,0,0,1636,2,0,3,1,8,1,0,60,0,0,0,0,0,4024036
477,9434,7,5,744,630,0,1374,2,1,3,1,6,1,100,0,0,0,0,0,0,4018020
2826,3675,5,5,1072,0,0,1072,1,0,2,1,5,0,0,28,0,0,0,0,0,4020025
1601,1890,4,7,630,0,0,630,1,0,1,1,3,0,88,0,0,0,0,0,0,3888784
990,11029,6,8,1414,0,0,1414,1,0,3,1,6,1,0,51,0,0,190,0,0,3919916
1791,10084,8,5,1694,0,0,1694,2,0,3,1,7,1,255,57,0,0,0,0,0,4018020
2131,9543,7,5,845,845,0,1690,2,1,3,1,7,0,0,103,0,0,0,0,0,4004001
371,13005,7,7,1153,1200,0,2353,2,1,4,1,10,1,288,195,0,0,0,0,0,3920400
2377,2280,7,7,1055,0,0,1055,2,0,2,1,4,0,0,29,0,0,0,0,0,3904576
1832,12712,6,7,1055,0,0,1055,1,0,2,1,5,1,455,0,0,0,0,0,0,3957838
561,10000,5,6,1144,0,0,1144,1,0,3,1,6,1,165,0,0,0,0,0,400,3888663
1063,10574,8,5,1170,1162,0,2332,2,1,4,1,9,1,224,142,0,0,0,0,0,4016016
325,9400,6,5,912,912,0,1824,2,2,4,2,8,0,128,0,0,0,0,0,0,3884841
1577,9802,5,5,712,730,0,1442,2,1,3,1,6,0,100,0,0,0,0,0,0,4026042
2851,13132,5,5,892,892,0,1784,1,1,4,1,9,0,203,40,0,0,0,0,0,3732300
1410,13728,6,7,1236,872,0,2108,2,0,4,1,7,2,0,0,0,0,90,0,0,3842910
691,6600,5,5,894,0,0,894,1,0,2,1,5,0,0,0,0,0,0,0,0,3849444
2691,10320,4,5,834,596,0,1430,2,0,3,1,7,0,218,0,0,0,210,0,0,3751800
2780,14006,7,5,936,840,0,1776,2,1,3,1,7,1,144,96,0,0,0,0,0,4008004
374,16635,6,7,1602,0,0,1602,2,0,3,1,8,1,240,0,0,0,0,0,0,3954000
1995,8398,6,8,991,659,0,1650,2,0,3,1,6,0,128,103,0,0,0,0,0,3800900
602,9100,6,6,864,0,0,864,1,0,2,1,5,0,0,0,0,0,0,0,450,3837681
1422,14171,7,5,1101,1099,0,2200,2,1,4,1,9,1,168,98,0,0,0,0,0,3974042
1056,13891,8,5,1710,0,0,1710,2,0,2,1,6,1,0,102,0,0,0,0,0,4030056
1151,12968,5,6,912,0,0,912,1,0,2,1,4,0,140,0,0,0,176,0,0,3849444
1843,2280,6,5,757,744,0,1501,2,1,3,1,6,1,0,0,0,0,0,0,0,3996001
2595,7000,6,6,865,445,0,1310,2,0,2,1,6,0,0,0,126,0,0,0,0,3751800
1041,1680,6,5,483,504,0,987,1,1,2,1,5,0,0,0,0,0,0,0,0,3892729
980,2217,4,4,546,546,0,1092,1,1,3,1,6,0,238,0,0,0,0,0,0,3880900
1871,11500,5,6,1680,0,0,1680,2,0,4,2,8,0,0,0,0,0,0,0,0,3904576
2363,7200,4,4,874,0,0,874,1,0,3,1,5,0,63,0,0,0,0,0,0,3884841
2880,12366,3,5,729,0,0,729,1,0,2,1,5,0,0,0,23,0,0,0,0,3792750
1217,10721,6,6,1252,0,0,1252,1,0,3,1,7,0,0,39,0,0,0,0,0,3837681
1715,10732,8,5,1298,530,0,1828,2,1,3,1,7,0,0,40,0,0,0,0,0,4026042
112,10791,6,5,1280,1215,0,2495,2,1,4,1,9,1,224,32,0,0,0,0,0,3972049
454,5122,6,5,1306,0,0,1306,2,0,1,1,5,1,170,63,0,0,0,0,0,4020025
2253,9928,7,5,1478,0,0,1478,2,0,3,1,6,1,114,22,0,0,0,0,0,3966072
560,7791,5,8,912,0,0,912,1,0,3,1,6,0,0,0,0,0,0,0,0,3916185
303,8154,2,5,540,0,0,540,1,0,1,1,4,0,0,0,0,0,0,0,0,3784950
1004,10839,6,5,926,678,0,1604,2,1,3,1,7,1,0,36,0,0,0,0,0,3990006
2167,9045,5,5,768,768,0,1536,2,1,3,1,6,0,0,40,0,0,0,0,0,4020025
2440,10852,6,5,959,712,0,1671,2,1,3,1,7,1,0,38,0,0,0,0,0,4000000
2810,8400,7,5,784,827,0,1611,2,1,3,1,6,0,144,36,0,0,0,0,0,4020025
2872,16381,6,5,1844,0,0,1844,2,0,3,1,7,1,0,73,216,0,0,0,0,3876961
1072,12304,7,5,1367,0,0,1367,2,0,2,1,6,1,0,33,0,0,0,0,0,4020025
1654,11584,7,6,1040,685,0,1725,2,1,3,1,6,1,0,88,216,0,0,0,0,3916441
2394,10672,8,5,1054,1335,0,2389,2,1,4,1,10,1,176,64,0,0,0,0,0,4024036
2212,7230,7,7,867,851,0,1718,2,1,4,1,8,1,291,0,60,0,153,0,0,3838584
2628,8512,5,5,1556,0,0,1556,2,0,4,2,8,0,0,0,0,0,0,0,0,3841600
2526,20781,7,7,2156,0,0,2156,2,0,3,1,9,1,0,80,0,290,0,0,0,3941904
969,12633,9,5,1978,0,0,1978,2,0,2,1,7,1,308,52,0,0,0,0,0,4028049
306,8712,4,7,859,319,0,1178,1,0,2,1,7,0,68,0,98,0,0,0,0,3705000
25,12537,5,6,1078,0,0,1078,1,1,3,1,6,1,0,0,0,0,0,0,0,3957768
311,9620,6,7,1285,0,0,1285,2,0,3,1,6,1,375,26,0,0,0,0,80,3908529
300,3907,8,5,1191,0,0,1191,2,0,2,1,5,1,112,81,0,0,0,0,0,3956121
2775,9236,6,5,1494,0,0,1494,2,0,3,1,6,0,168,27,0,0,0,0,0,3988009
2862,11600,4,5,1180,0,0,1180,1,0,2,1,5,1,0,0,67,0,0,0,0,3747900
525,10603,8,5,909,886,0,1795,2,1,3,1,8,1,168,45,0,0,0,0,0,4024036
2730,13350,5,5,894,0,0,894,1,0,3,1,5,1,241,0,0,0,0,0,0,3896676
1892,9200,6,5,1042,0,0,1042,2,0,3,1,5,0,192,0,0,0,0,0,0,3861225
2288,1495,4,6,546,546,0,1092,1,1,3,1,5,0,0,64,0,0,0,0,0,3880900
2728,15593,7,4,1304,983,0,2287,2,0,3,1,7,1,0,21,114,0,0,0,0,3814209
1065,13688,9,5,1572,1096,0,2668,2,1,3,1,10,2,400,0,0,0,0,0,0,4014012
2842,8248,4,4,964,0,450,1414,1,0,3,1,8,1,0,0,112,0,0,0,0,3747900
2011,6000,6,6,608,624,0,1232,1,1,3,1,6,2,0,0,0,0,0,0,0,3781050
1140,8453,6,5,754,855,0,1609,2,1,3,1,6,0,0,70,0,0,0,0,0,3980025
1051,12444,8,5,1932,0,0,1932,2,0,2,1,7,1,0,66,0,304,0,0,0,4032064
1587,11449,8,5,1728,0,0,1728,2,0,3,1,7,1,0,276,0,0,0,0,0,4028049
785,12342,4,5,861,0,0,861,1,0,1,1,4,0,158,0,0,0,0,0,0,3783000
916,7558,6,6,1172,741,0,1913,1,1,3,1,9,1,0,0,0,0,0,0,0,3759600
639,10400,4,5,1200,0,0,1200,1,0,3,1,6,2,0,189,140,0,0,0,0,3825936
10,7500,7,5,1028,776,0,1804,2,1,3,1,7,1,140,60,0,0,0,0,0,3996001
