Overall Qual,Overall Cond,1st Flr SF,2nd Flr SF,Gr Liv Area,Half Bath,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Misc Val,Year Built Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Bsmt Full Bath,Garage Area,bed_full_bath,Street,Lot Shape,Land Slope,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Central Air,Kitchen Qual,Functional,Fireplace Qu,Garage Qual,Garage Cond,Paved Drive,Pool QC,overall_qual_cond,exter_qual_cond,bsmt_qual_cond,mas_vnr_ext_qual_cond,bsmt_sf_qual_cond,garage_area_qual_cond,bsmt_exposure_qual,tot_fire_qu,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Garage Finish_NA,Garage Finish_RFn,Garage Finish_Unf,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
5,5,1360,0,1360,0,1,6,1,0,3822025,0.0,384.0,0.0,572.0,3,1,0,2,3,3,3,3,1,5,1,3,1,3,6,3,3,3,1.0,0,25,9,9,0.0,3456.0,5148.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6,5,769,756,1525,1,1,5,1,0,4000000,456.0,756.0,0.0,440.0,6,1,0,1,4,3,4,3,1,6,1,5,1,4,7,3,3,3,1.0,0,30,12,12,5472.0,9072.0,3960.0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,7,780,420,1200,0,1,7,0,0,3763500,0.0,780.0,0.0,0.0,4,1,0,1,3,3,4,3,1,1,1,4,1,3,7,0,0,0,1.0,0,35,9,12,0.0,9360.0,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7,5,1073,0,1073,0,1,4,0,0,4016016,0.0,1073.0,1.0,246.0,4,1,0,1,3,3,4,4,2,6,2,5,1,3,7,0,3,3,1.0,0,35,9,16,0.0,17168.0,2214.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,5,1159,0,1159,1,1,7,1,0,3873024,188.0,1051.0,0.0,336.0,3,1,1,1,3,3,3,3,1,4,1,3,1,3,7,2,3,3,1.0,0,25,9,9,1692.0,9459.0,3024.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,4,1040,500,1540,0,1,7,0,0,3822025,0.0,1190.0,1.0,352.0,4,1,0,1,3,3,3,3,1,3,1,4,1,2,7,0,3,3,1.0,0,16,9,9,0.0,10710.0,3168.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,5,894,0,894,0,1,5,0,0,3908529,0.0,894.0,1.0,308.0,2,1,0,1,3,3,4,3,1,2,3,3,1,3,7,0,3,3,1.0,0,25,9,12,0.0,10728.0,2772.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,814,860,1674,1,1,7,0,0,4000000,0.0,814.0,1.0,663.0,6,1,0,1,4,3,4,3,1,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,9768.0,5967.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,546,546,1092,1,1,6,0,0,3880900,80.0,546.0,0.0,286.0,3,1,0,1,3,3,3,3,1,1,1,2,1,3,7,0,3,3,1.0,0,20,9,9,720.0,4914.0,2574.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,5,1430,0,1430,0,1,6,2,0,3896676,144.0,1430.0,0.0,484.0,6,1,0,1,3,3,3,3,3,5,1,3,1,3,7,3,3,3,1.0,0,30,9,9,1296.0,12870.0,4356.0,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,6,1040,0,1040,0,1,6,1,0,3912484,200.0,960.0,1.0,616.0,3,1,1,1,3,3,3,4,4,6,1,2,1,3,7,2,3,3,1.0,0,36,9,12,1800.0,11520.0,5544.0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1494,0,1494,0,1,7,1,0,4026042,306.0,1494.0,0.0,840.0,6,1,1,1,4,3,4,3,3,1,1,5,1,4,7,4,3,3,1.0,0,35,12,12,3672.0,17928.0,7560.0,12,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,6,1075,0,1075,0,1,6,0,0,3853369,0.0,981.0,1.0,440.0,3,1,0,1,3,3,4,3,3,5,1,3,1,4,7,0,3,3,1.0,0,30,9,12,0.0,11772.0,3960.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5,7,992,0,992,0,1,6,0,600,3943835,0.0,992.0,1.0,294.0,3,1,1,1,3,2,3,3,1,5,1,5,1,4,7,0,3,3,1.0,0,35,6,9,0.0,8928.0,2646.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,7,1352,1168,2520,1,1,10,1,0,3972049,0.0,1338.0,1.0,796.0,10,1,1,1,4,4,4,4,1,6,1,5,1,4,7,3,3,3,1.0,0,56,16,16,0.0,21408.0,7164.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,1146,0,1146,0,1,6,1,0,3853369,379.0,1083.0,0.0,294.0,3,1,0,1,3,3,3,3,3,5,1,3,1,3,7,4,3,3,1.0,0,30,9,9,3411.0,9747.0,2646.0,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,7,1686,762,2448,1,1,8,1,0,3997970,528.0,1629.0,1.0,711.0,8,1,2,1,4,3,4,4,1,6,3,5,1,4,7,3,3,3,1.0,0,56,12,16,6336.0,26064.0,6399.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,1026,932,1958,1,1,9,1,0,4020025,0.0,1026.0,0.0,936.0,6,1,0,1,4,3,4,3,1,1,1,5,1,4,7,4,3,3,1.0,0,35,12,12,0.0,12312.0,8424.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,6,630,0,630,0,1,3,0,0,3880900,0.0,630.0,1.0,0.0,1,1,0,1,3,3,4,3,3,6,1,3,1,3,7,0,0,0,1.0,0,24,9,12,0.0,7560.0,0.0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,5,896,896,1792,2,2,8,0,0,3896676,0.0,896.0,0.0,0.0,8,1,0,1,3,3,4,3,1,1,1,3,1,3,7,0,0,0,1.0,0,25,9,12,0.0,10752.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9,5,1565,0,1565,0,1,6,1,0,4020025,278.0,1560.0,1.0,556.0,4,1,0,1,5,3,5,3,1,6,1,5,1,5,7,4,3,3,1.0,0,45,15,15,4170.0,23400.0,5004.0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,5,1595,0,1595,0,1,6,1,0,4022030,226.0,1595.0,0.0,880.0,4,1,0,1,4,3,4,3,0,1,1,5,1,4,7,4,3,3,1.0,0,40,12,12,2712.0,19140.0,7920.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,1680,0,1680,0,1,7,0,0,3982020,0.0,1680.0,0.0,628.0,8,1,2,1,3,3,4,3,1,1,1,4,1,4,7,0,3,3,1.0,0,20,9,12,0.0,20160.0,5652.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,4,1040,0,1040,0,1,6,1,0,3869089,0.0,1040.0,1.0,480.0,3,1,1,1,2,3,3,2,1,4,3,4,1,3,6,1,3,3,1.0,0,24,6,6,0.0,6240.0,4320.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,5,1328,1203,2531,1,1,9,1,0,3980025,513.0,1318.0,0.0,752.0,8,1,1,1,4,3,4,3,3,2,5,5,1,4,7,3,3,3,1.0,0,40,12,12,6156.0,15816.0,6768.0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,5,1335,1203,2538,1,1,8,1,0,3986012,526.0,1325.0,0.0,933.0,8,1,1,1,4,4,4,3,1,6,1,5,1,4,7,3,3,3,1.0,0,40,16,12,8416.0,15900.0,8397.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,483,504,987,1,1,5,0,0,3892729,504.0,483.0,1.0,264.0,2,1,0,1,3,3,3,3,1,4,1,3,1,3,7,0,3,3,1.0,0,30,9,9,4536.0,4347.0,2376.0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6,5,840,915,1755,1,1,7,1,0,3996001,148.0,840.0,1.0,530.0,6,1,2,1,3,3,4,3,2,6,1,5,1,3,7,3,3,3,1.0,0,30,9,12,1332.0,10080.0,4770.0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,6,1152,0,1152,1,1,6,0,0,3814209,84.0,1152.0,0.0,636.0,3,1,1,1,3,3,3,3,1,3,2,3,1,3,7,0,3,3,1.0,0,30,9,9,756.0,10368.0,5724.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1016,868,1884,1,1,7,1,0,4012009,0.0,926.0,1.0,581.0,6,1,0,1,4,3,4,3,2,6,1,5,1,5,7,5,3,3,1.0,0,35,12,12,0.0,11112.0,5229.0,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,1061,862,1923,1,1,8,1,0,3968064,0.0,750.0,1.0,564.0,6,1,1,1,4,3,4,3,1,6,1,5,1,4,7,3,3,3,1.0,0,35,12,12,0.0,9000.0,5076.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,5,1611,0,1611,0,1,6,0,0,4008004,0.0,1569.0,1.0,1231.0,6,1,0,1,4,3,4,3,3,6,1,5,1,4,7,0,3,3,1.0,0,35,12,12,0.0,18828.0,11079.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,8,1437,0,1437,0,1,6,1,0,3959904,0.0,1437.0,1.0,528.0,6,1,1,1,4,4,4,3,4,5,1,3,1,4,7,2,3,3,1.0,0,40,16,12,0.0,17244.0,4752.0,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,6,1091,984,2075,1,1,8,1,0,3972049,194.0,1148.0,1.0,473.0,6,1,0,1,4,3,4,3,1,6,1,5,1,4,7,4,3,3,1.0,0,42,12,12,2328.0,13776.0,4257.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1670,0,1670,0,1,7,1,0,4024036,27.0,1670.0,0.0,690.0,6,1,1,1,4,3,4,3,1,1,1,5,1,4,7,4,3,3,1.0,0,35,12,12,324.0,20040.0,6210.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8,5,2140,0,2140,1,1,8,0,0,4026042,0.0,2140.0,0.0,894.0,6,1,1,1,4,3,4,3,3,1,1,5,1,4,7,0,3,3,1.0,0,40,12,12,0.0,25680.0,8046.0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,8,1265,0,1265,0,1,6,1,0,3928035,0.0,1219.0,0.0,502.0,6,1,0,1,3,4,3,3,4,5,1,4,1,4,7,4,3,3,1.0,0,40,12,9,0.0,10971.0,4518.0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,6,1636,971,3086,0,1,12,1,0,3880324,0.0,1598.0,0.0,0.0,9,1,1,1,3,3,3,3,1,3,4,3,1,5,3,4,0,0,1.0,0,30,9,9,0.0,14382.0,0.0,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3,6,600,368,968,0,1,6,0,0,3724500,0.0,600.0,0.0,0.0,2,1,0,1,3,3,3,3,1,1,1,2,0,3,7,0,0,0,1.0,0,18,9,9,0.0,5400.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8,5,1312,0,1312,0,1,5,0,0,4004001,86.0,1267.0,0.0,471.0,4,1,1,1,4,3,5,3,2,6,1,5,1,4,7,0,3,3,1.0,0,40,12,15,1032.0,19005.0,4239.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,5,1168,1619,2787,2,2,8,2,0,4000000,23.0,1168.0,2.0,820.0,24,1,0,1,3,3,5,3,1,6,1,5,1,3,7,3,3,3,1.0,0,35,9,15,207.0,17520.0,7380.0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,847,886,1733,1,1,7,1,0,4012009,0.0,847.0,0.0,433.0,6,1,1,1,4,3,4,3,4,1,1,5,1,4,7,4,3,3,1.0,0,35,12,12,0.0,10164.0,3897.0,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
