MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type
RL,1,NA,0,Bnk,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,Stucco,None,3,3,BrkTil,3,3,2,1,1,GasA,3,1,SBrkr,4,7,4,Detchd,Unf,2,3,0.0,0,NA,NA,WD 
RM,1,Grvl,0,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,1,1,1,GasA,5,1,SBrkr,3,7,0,Detchd,RFn,3,3,1.0,0,NA,NA,COD
RL,1,NA,1,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,5,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Corner,1,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,3,BuiltIn,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,2,1,5,1,GasA,3,1,SBrkr,4,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,1,5,1,GasA,5,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,4,4,PConc,4,4,1,6,3,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
FV,1,Pave,1,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,1,1,1,GasA,5,1,SBrkr,4,7,0,Detchd,RFn,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Bnk,AllPub,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,CBlock,4,3,1,5,1,GasA,5,1,SBrkr,5,7,3,Attchd,RFn,3,3,1.0,0,MnPrv,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,FR2,1,Edwards,Feedr,Norm,1Fam,1.5Fin,Gambrel,CompShg,Wd Sdng,VinylSd,None,3,2,PConc,3,3,1,1,1,GasA,3,1,SBrkr,3,7,0,NA,NA,0,0,0.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,CulDSac,1,Somerst,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,5,4,1,6,1,GasA,5,1,SBrkr,4,7,4,Attchd,RFn,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Low,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,4,3,CBlock,4,3,4,6,1,GasA,5,1,SBrkr,3,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,1,1,1,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,3,4,CBlock,3,3,1,4,1,GasA,5,1,SBrkr,3,5,0,Attchd,Unf,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,CollgCr,PosN,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,5,3,PConc,5,3,3,6,1,GasA,5,1,SBrkr,5,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Lvl,AllPub,Inside,1,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,CBlock,4,3,1,1,1,GasA,5,1,SBrkr,4,7,0,Attchd,Unf,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Lvl,AllPub,Corner,1,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,1,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Lvl,AllPub,Corner,1,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,1,5,1,GasA,3,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,MnPrv,NA,WD 
RL,1,Grvl,0,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,1,1,1,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,2,2,1.0,0,NA,NA,WD 
FV,1,NA,1,Lvl,AllPub,CulDSac,1,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,5,3,3,6,1,GasA,5,1,SBrkr,4,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,1,1,GasA,5,1,SBrkr,4,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,New
RM,1,NA,0,Lvl,AllPub,Corner,1,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,1,4,1,GasA,3,1,FuseA,3,7,0,Detchd,Unf,2,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,FR2,1,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,4,4,CBlock,3,3,1,1,1,GasA,5,1,SBrkr,3,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,3,CBlock,4,3,2,5,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,Shed,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,2,6,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,SawyerW,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,1,1,1,GasA,5,1,SBrkr,3,7,3,Attchd,RFn,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,2,1,1,GasA,4,1,SBrkr,5,7,4,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,CulDSac,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,Plywood,None,3,3,CBlock,4,3,3,6,3,GasA,3,1,SBrkr,3,7,0,Attchd,RFn,3,3,1.0,0,GdWo,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,ImStucc,BrkFace,3,3,CBlock,3,3,1,1,1,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,3,PConc,4,3,3,1,1,GasA,5,1,SBrkr,5,7,4,BuiltIn,Fin,3,3,1.0,0,NA,NA,WD 
FV,1,NA,0,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,1,1,GasA,5,1,SBrkr,4,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,2,4,3,GasA,3,1,SBrkr,4,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,Blueste,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,4,3,1,1,1,GasA,3,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,MnPrv,NA,WD 
FV,1,NA,0,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,1,1,GasA,5,1,SBrkr,4,7,0,Attchd,Fin,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Lvl,AllPub,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,3,1,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,3,3,1,1,1,GasA,4,0,FuseA,3,7,0,NA,NA,0,0,0.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,1,5,1,GasA,2,0,SBrkr,3,7,0,Basment,Unf,2,3,1.0,0,NA,Shed,COD
RL,1,NA,2,Low,AllPub,Corner,2,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,3,6,1,GasA,5,1,SBrkr,4,7,2,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RM,1,Grvl,0,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,3,3,CBlock,3,3,1,1,1,GasA,3,0,FuseA,3,7,0,Detchd,Unf,3,2,1.0,0,MnPrv,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,2,1,3,1,GasA,3,1,FuseA,3,7,0,Attchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,3,4,CBlock,3,3,2,6,1,GasA,4,1,SBrkr,4,7,0,Detchd,Unf,3,3,1.0,0,GdPrv,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,3,PConc,3,3,1,1,1,GasA,4,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,4,3,2,5,1,GasA,5,1,SBrkr,3,4,0,Attchd,Unf,3,3,1.0,0,NA,Shed,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,3,3,1,6,1,GasA,5,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,1,6,1,GasA,5,1,SBrkr,4,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,6,1,GasA,5,1,SBrkr,4,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,New
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,1,3,1,GasA,5,1,SBrkr,3,7,3,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
FV,1,NA,0,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,4,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Low,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,Gable,WdShngl,Plywood,Plywood,None,3,3,CBlock,4,3,4,5,1,GasA,3,1,SBrkr,4,7,3,Attchd,Unf,3,3,1.0,0,NA,NA,WD 
FV,1,Pave,1,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,0,Attchd,Fin,3,3,1.0,0,NA,NA,New
RM,1,NA,0,Lvl,AllPub,Inside,1,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,3,3,PConc,4,3,1,6,1,GasA,3,1,SBrkr,3,7,3,Attchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,2,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,2,Lvl,AllPub,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,4,1,1,GasA,5,1,SBrkr,4,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,None,3,3,Slab,0,0,0,0,0,Wall,2,0,FuseF,3,7,0,Detchd,Unf,3,2,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,4,3,1,4,1,GasW,3,1,SBrkr,3,7,4,Detchd,RFn,3,3,0.5,0,MnPrv,NA,WD 
RM,1,NA,0,Lvl,AllPub,Corner,1,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,2,3,1,1,1,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,3,3,0.0,0,NA,NA,Oth
RL,1,NA,0,Bnk,AllPub,Inside,1,SWISU,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,VinylSd,BrkFace,3,3,BrkTil,3,3,2,3,1,GasA,2,0,FuseA,2,7,4,Detchd,Unf,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,4,3,CBlock,4,3,1,5,1,GasA,5,1,SBrkr,4,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,3,3,4,GasA,3,1,SBrkr,3,7,0,Attchd,RFn,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,FR2,1,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,2,1,1,GasA,5,1,SBrkr,5,7,3,BuiltIn,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,4,CBlock,3,3,1,5,1,GasA,5,1,SBrkr,3,7,4,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,1,1,1,GasA,5,1,SBrkr,4,7,0,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Corner,1,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,4,CBlock,3,3,1,4,2,GasA,2,1,SBrkr,3,6,4,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,3,4,BrkTil,3,3,1,4,1,GasA,4,1,SBrkr,3,7,0,Attchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,5,3,PConc,5,3,1,6,1,GasA,5,1,SBrkr,5,7,4,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,4,3,1,1,1,GasA,4,1,SBrkr,3,7,3,BuiltIn,Fin,3,3,1.0,0,NA,Shed,WD 
RL,1,NA,2,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,1,1,1,GasA,4,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Mitchel,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,0,0,0,0,0,GasA,5,1,SBrkr,3,6,0,2Types,RFn,3,3,0.0,2,GdPrv,NA,WD 
RM,1,NA,0,Lvl,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,2,3,2,GasA,3,1,SBrkr,3,5,4,Detchd,Unf,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,4,PConc,4,3,1,1,1,GasA,5,1,SBrkr,3,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,1,5,1,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,HLS,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,1,1,GasA,4,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,1,1,1,GasA,4,1,SBrkr,3,7,0,Attchd,Unf,3,3,1.0,0,NA,NA,New
FV,1,Pave,2,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,2,6,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,6,1,GasA,5,1,SBrkr,4,7,4,BuiltIn,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,1,1,GasA,5,1,SBrkr,4,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,New
RL,1,NA,1,Bnk,AllPub,Corner,1,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,1,4,1,GasA,3,1,SBrkr,3,7,0,Attchd,Fin,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,1,Bnk,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,4,6,1,GasA,5,1,SBrkr,5,7,4,Attchd,Fin,3,3,1.0,0,NA,Elev,New
RL,1,NA,0,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkFace,3,3,PConc,3,3,1,1,1,GasA,4,1,SBrkr,3,7,4,Attchd,Unf,3,3,1.0,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,3,4,CBlock,3,4,4,6,1,GasA,3,1,SBrkr,3,7,1,Attchd,Unf,3,3,1.0,0,GdWo,NA,WD 
RL,1,NA,0,Lvl,AllPub,FR2,1,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,3,3,CBlock,4,3,1,5,1,GasA,3,1,SBrkr,3,7,3,Attchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,HdBoard,HdBoard,None,3,3,Slab,0,0,0,0,0,GasA,3,1,SBrkr,3,7,0,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,SawyerW,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,4,3,1,1,1,GasA,3,1,SBrkr,3,7,3,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,5,4,1,5,1,GasA,4,1,SBrkr,3,7,0,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,2,2,2,1,1,GasA,2,1,FuseA,3,7,3,Detchd,Unf,3,3,0.5,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,Wd Sdng,None,3,3,CBlock,2,3,1,1,1,GasA,4,1,FuseA,3,7,0,NA,NA,0,0,0.5,0,MnPrv,NA,WD 
RL,1,NA,0,Lvl,AllPub,Corner,1,Edwards,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,1,5,6,GasA,5,1,SBrkr,3,7,0,Detchd,Unf,2,2,1.0,0,GdPrv,Shed,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,1,4,1,GasA,5,1,SBrkr,3,7,0,Attchd,Unf,3,3,1.0,0,MnPrv,NA,WD 
FV,1,NA,1,Lvl,AllPub,Inside,1,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,3,1,GasA,5,1,SBrkr,4,7,0,Attchd,RFn,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,BrkTil,3,3,1,3,1,GasA,4,1,SBrkr,4,7,4,Detchd,Unf,3,3,1.0,0,NA,NA,WD 
RL,1,NA,1,Lvl,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,Stone,3,3,CBlock,3,3,1,2,4,GasA,3,1,SBrkr,3,7,4,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
RL,1,NA,0,Lvl,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,1,1,1,GasA,4,1,SBrkr,3,7,3,Attchd,Fin,3,3,1.0,0,NA,NA,WD 
